Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,total_accelerators,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types,design_power_watts,PrivateID
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (16x GB200-186GB_aarch64, Dynamo)","GB200-NVL72_GB200-186GB_aarch64x16_Dynamo","qwen3-vl-235b-a22b","VLM","Interactive","39.85079133425917","0.7860671731639475","4","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","16","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x16_Dynamo/qwen3-vl-235b-a22b/Interactive/performance/run_1","NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","1","False","Queries/s","NVFP4, FP8 (KV cache)","None",""
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (16x GB200-186GB_aarch64, Dynamo)","GB200-NVL72_GB200-186GB_aarch64x16_Dynamo","qwen3-vl-235b-a22b","VLM","Offline","230.088792881784","0.7880099213678822","4","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","16","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x16_Dynamo/qwen3-vl-235b-a22b/Offline/performance/run_1","NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","1","False","Samples/s","NVFP4, FP8 (KV cache)","None",""
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (16x GB200-186GB_aarch64, Dynamo)","GB200-NVL72_GB200-186GB_aarch64x16_Dynamo","qwen3-vl-235b-a22b","VLM","Server","198.9444574056901","0.7881503918126641","4","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","16","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x16_Dynamo/qwen3-vl-235b-a22b/Server/performance/run_1","NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","1","False","Queries/s","NVFP4, FP8 (KV cache)","None",""
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, Dynamo)","GB200-NVL72_GB200-186GB_aarch64x4_Dynamo","qwen3-vl-235b-a22b","VLM","Interactive","3.9940567447504782","0.785571974099286","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","4","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x4_Dynamo/qwen3-vl-235b-a22b/Interactive/performance/run_1","NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","1","False","Queries/s","NVFP4, FP8 (KV cache)","None",""
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, Dynamo)","GB200-NVL72_GB200-186GB_aarch64x4_Dynamo","qwen3-vl-235b-a22b","VLM","Offline","58.395875238853066","0.7870702100264627","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","4","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x4_Dynamo/qwen3-vl-235b-a22b/Offline/performance/run_1","NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","1","False","Samples/s","NVFP4, FP8 (KV cache)","None",""
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, Dynamo)","GB200-NVL72_GB200-186GB_aarch64x4_Dynamo","qwen3-vl-235b-a22b","VLM","Server","49.6962883240102","0.7878435998292614","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","4","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x4_Dynamo/qwen3-vl-235b-a22b/Server/performance/run_1","NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","1","False","Queries/s","NVFP4, FP8 (KV cache)","None",""
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x4_TRT","gpt-oss-120b","gpt-oss-120b","Offline","50912.9","exact_match: 83.691","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","4","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x4_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Crusoe","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x4_TRT","gpt-oss-120b","gpt-oss-120b","Server","50613.5","exact_match: 83.642","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","4","./closed/Crusoe/results/GB200-NVL72_GB200-186GB_aarch64x4_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","PowerEdge R770AP_128C 24x96GB (6400 MT/s)","1-node-2S-GNR_128C","rgat","rgat","Offline","21835.4","acc: 72.578","1","Intel(R) Xeon(R) 6980P","2","128","N/A","0","0","./closed/Dell/results/1-node-2S-GNR_128C/rgat/Offline/performance/run_1","PyTorch","Ubuntu 22.04.5 LTS","N/A","closed","0","v6.1","0","False","Samples/s","INT8","None",""
"Dell","available","closed","datacenter","PowerEdge R770AP_128C 24x96GB (6400 MT/s)","1-node-2S-GNR_128C","whisper","whisper","Offline","2275.93","ACCURACY: 97.89143156192017","1","Intel(R) Xeon(R) 6980P","2","128","N/A","0","0","./closed/Dell/results/1-node-2S-GNR_128C/whisper/Offline/performance/run_1","PyTorch","Ubuntu 22.04.5 LTS","N/A","closed","0","v6.1","0","False","Samples/s","INT8","None",""
"Dell","available","closed","datacenter","PowerEdge R770_86C 16x64GB (6400 MT/s)","1-node-2S-GNR_86C","llama3_1-8b","llama3.1-8b","Offline","1227.99","ROUGE1: 38.6229  ROUGE2: 15.8107  ROUGEL: 24.4082  ROUGELSUM: 35.6517  GEN_LEN: 8188478","1","Intel(R) Xeon(R) 6787P","2","86","N/A","0","0","./closed/Dell/results/1-node-2S-GNR_86C/llama3_1-8b/Offline/performance/run_1","PyTorch","Ubuntu 24.04 LTS","Dell PowerEdge R770. vLLM, FP8 KV Cache","closed","0","v6.1","0","False","Tokens/s","INT8","None",""
"Dell","available","closed","datacenter","PowerEdge R770_86C 16x64GB (6400 MT/s)","1-node-2S-GNR_86C","llama3_1-8b","llama3.1-8b","Server","516.012","ROUGE1: 38.6453  ROUGE2: 15.8841  ROUGEL: 24.4777  ROUGELSUM: 35.7016  GEN_LEN: 8176464","1","Intel(R) Xeon(R) 6787P","2","86","N/A","0","0","./closed/Dell/results/1-node-2S-GNR_86C/llama3_1-8b/Server/performance/run_1","PyTorch","Ubuntu 24.04 LTS","Dell PowerEdge R770. vLLM, FP8 KV Cache","closed","0","v6.1","0","False","Tokens/s","INT8","None",""
"Dell","available","closed","datacenter","PowerEdge R770_86C 16x64GB (6400 MT/s)","1-node-2S-GNR_86C","rgat","rgat","Offline","16042.8","acc: 72.570","1","Intel(R) Xeon(R) 6787P","2","86","N/A","0","0","./closed/Dell/results/1-node-2S-GNR_86C/rgat/Offline/performance/run_1","PyTorch","Ubuntu 24.04 LTS","Dell PowerEdge R770. vLLM, FP8 KV Cache","closed","0","v6.1","0","False","Samples/s","INT8","None",""
"Dell","available","closed","datacenter","PowerEdge R770_86C 16x64GB (6400 MT/s)","1-node-2S-GNR_86C","whisper","whisper","Offline","1539.49","ACCURACY: 97.89904372234645","1","Intel(R) Xeon(R) 6787P","2","86","N/A","0","0","./closed/Dell/results/1-node-2S-GNR_86C/whisper/Offline/performance/run_1","PyTorch","Ubuntu 24.04 LTS","Dell PowerEdge R770. vLLM, FP8 KV Cache","closed","0","v6.1","0","False","Samples/s","INT8","None",""
"Dell","available","closed","edge","Dell Pro Max (1x GB10)","Dell_Pro_Max_GB10x1","yolo-95","yolo-95","multistream","105.162072","mAP: 53.113","1","Cortex-X925","20","1","NVIDIA GB10","1","1","./closed/Dell/results/Dell_Pro_Max_GB10x1/yolo-95/multistream/performance/run_1","CUDA 13.0","Ubuntu 24.04.3 LTS","Dell Pro Max with GB10","closed","0","v6.1","1","False","Latency (ms)","fp4","None",""
"Dell","available","closed","edge","Dell Pro Max (1x GB10)","Dell_Pro_Max_GB10x1","yolo-95","yolo-95","offline","78.7257","mAP: 53.113","1","Cortex-X925","20","1","NVIDIA GB10","1","1","./closed/Dell/results/Dell_Pro_Max_GB10x1/yolo-95/offline/performance/run_1","CUDA 13.0","Ubuntu 24.04.3 LTS","Dell Pro Max with GB10","closed","0","v6.1","1","False","Samples/s","fp4","None",""
"Dell","available","closed","edge","Dell Pro Max (1x GB10)","Dell_Pro_Max_GB10x1","yolo-95","yolo-95","singlestream","13.865536","mAP: 53.113","1","Cortex-X925","20","1","NVIDIA GB10","1","1","./closed/Dell/results/Dell_Pro_Max_GB10x1/yolo-95/singlestream/performance/run_1","CUDA 13.0","Ubuntu 24.04.3 LTS","Dell Pro Max with GB10","closed","0","v6.1","1","False","Latency (ms)","fp4","None",""
"Dell","available","closed","edge","Dell Pro Max (1x GB10)","Dell_Pro_Max_GB10x1","yolo-99","yolo-99","multistream","105.162072","mAP: 53.113","1","Cortex-X925","20","1","NVIDIA GB10","1","1","./closed/Dell/results/Dell_Pro_Max_GB10x1/yolo-99/multistream/performance/run_1","CUDA 13.0","Ubuntu 24.04.3 LTS","Dell Pro Max with GB10","closed","0","v6.1","1","False","Latency (ms)","fp4","None",""
"Dell","available","closed","edge","Dell Pro Max (1x GB10)","Dell_Pro_Max_GB10x1","yolo-99","yolo-99","offline","78.7257","mAP: 53.113","1","Cortex-X925","20","1","NVIDIA GB10","1","1","./closed/Dell/results/Dell_Pro_Max_GB10x1/yolo-99/offline/performance/run_1","CUDA 13.0","Ubuntu 24.04.3 LTS","Dell Pro Max with GB10","closed","0","v6.1","1","False","Samples/s","fp4","None",""
"Dell","available","closed","edge","Dell Pro Max (1x GB10)","Dell_Pro_Max_GB10x1","yolo-99","yolo-99","singlestream","13.865536","mAP: 53.113","1","Cortex-X925","20","1","NVIDIA GB10","1","1","./closed/Dell/results/Dell_Pro_Max_GB10x1/yolo-99/singlestream/performance/run_1","CUDA 13.0","Ubuntu 24.04.3 LTS","Dell Pro Max with GB10","closed","0","v6.1","1","False","Latency (ms)","fp4","None",""
"Dell","available","closed","datacenter","PowerEdge XE7740 (8x RTXPro6000-PCIe-96GB, TensorRT)","XE7740_RTXPro6000_PCIe_96GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","29796.7","ROUGE1: 44.7408  ROUGE2: 22.3357  ROUGEL: 29.1354  TOKENS_PER_SAMPLE: 274.4","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Dell/results/XE7740_RTXPro6000_PCIe_96GBx8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","PowerEdge XE7740 (8x RTXPro6000-PCIe-96GB, TensorRT)","XE7740_RTXPro6000_PCIe_96GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","28973.3","ROUGE1: 44.6929  ROUGE2: 22.2906  ROUGEL: 29.0805  TOKENS_PER_SAMPLE: 267.3","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Dell/results/XE7740_RTXPro6000_PCIe_96GBx8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","PowerEdge XE7745 (8x NVIDIA RTX PRO 4500 Blackwell, TensorRT)","XE7745_RTXPRO4500_32GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","4374.06","ROUGE1: 44.7919  ROUGE2: 22.3659  ROUGEL: 29.1627  TOKENS_PER_SAMPLE: 273.2","1","AMD EPYC 9655","1","96","NVIDIA RTX PRO 4500 Blackwell","8","8","./closed/Dell/results/XE7745_RTXPRO4500_32GBx8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.3","Ubuntu 24.04.3","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","PowerEdge XE7745 (8x NVIDIA RTX PRO 4500 Blackwell, TensorRT)","XE7745_RTXPRO4500_32GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","3012.33","ROUGE1: 44.7861  ROUGE2: 22.3547  ROUGEL: 29.1687  TOKENS_PER_SAMPLE: 271.3","1","AMD EPYC 9655","1","96","NVIDIA RTX PRO 4500 Blackwell","8","8","./closed/Dell/results/XE7745_RTXPRO4500_32GBx8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.3","Ubuntu 24.04.3","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","Dell PowerEdge XE9712","XE9712x18","wan-2.2-t2v-a14b","text_to_video","Offline","0.6455254875195523","0.7009552217488585","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Dell/results/XE9712x18/wan-2.2-t2v-a14b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Samples/s","fp8","None",""
"Dell","available","closed","datacenter","Dell PowerEdge XE9712","XE9712x18","wan-2.2-t2v-a14b","text_to_video","SingleStream","10.585000540652779","0.6970976320484682","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Dell/results/XE9712x18/wan-2.2-t2v-a14b/SingleStream/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Latency (s)","fp8","None",""
"Dell","available","closed","datacenter","Dell XE9780 (8x B300-SXM-270GB, TensorRT)","XE9780-B300-SXM-270GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Offline","109257.0","exact_match: 83.610","1","Intel(R) Xeon(R) 6747P","2","96","Nvidia B300-SXM-270GB","8","8","./closed/Dell/results/XE9780-B300-SXM-270GBx8_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, Dell Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","Dell XE9780 (8x B300-SXM-270GB, TensorRT)","XE9780-B300-SXM-270GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Server","103332.0","exact_match: 83.460","1","Intel(R) Xeon(R) 6747P","2","96","Nvidia B300-SXM-270GB","8","8","./closed/Dell/results/XE9780-B300-SXM-270GBx8_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, Dell Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","Dell XE9780 (8x B300-SXM-270GB, TensorRT)","XE9780-B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","104006.0","ROUGE1: 44.9129  ROUGE2: 22.4979  ROUGEL: 29.3269  TOKENS_PER_SAMPLE: 271.0","1","Intel(R) Xeon(R) 6747P","2","96","Nvidia B300-SXM-270GB","8","8","./closed/Dell/results/XE9780-B300-SXM-270GBx8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, Dell Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","Dell XE9780 (8x B300-SXM-270GB, TensorRT)","XE9780-B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","96180.6","ROUGE1: 44.8204  ROUGE2: 22.399  ROUGEL: 29.2127  TOKENS_PER_SAMPLE: 272.0","1","Intel(R) Xeon(R) 6747P","2","96","Nvidia B300-SXM-270GB","8","8","./closed/Dell/results/XE9780-B300-SXM-270GBx8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, Dell Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","gpt-oss-120b","gpt-oss-120b","Offline","117804.0","exact_match: 84.217","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/gpt-oss-120b/Offline/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","gpt-oss-120b","gpt-oss-120b","Server","110188.0","exact_match: 83.843","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/gpt-oss-120b/Server/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","llama2-70b-99.9","llama2-70b-99.9","Interactive","73238.1","ROUGE1: 44.4905  ROUGE2: 22.144  ROUGEL: 28.908  TOKENS_PER_SAMPLE: 284.4","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/llama2-70b-99.9/Interactive/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","llama2-70b-99.9","llama2-70b-99.9","Offline","103792.0","ROUGE1: 44.5322  ROUGE2: 22.1855  ROUGEL: 28.9228  TOKENS_PER_SAMPLE: 284.4","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/llama2-70b-99.9/Offline/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","llama2-70b-99.9","llama2-70b-99.9","Server","103932.0","ROUGE1: 44.5341  ROUGE2: 22.1716  ROUGEL: 28.9333  TOKENS_PER_SAMPLE: 284.0","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/llama2-70b-99.9/Server/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","llama3.1-8b","llama3.1-8b","Interactive","130540.0","ROUGE1: 38.561  ROUGE2: 16.0262  ROUGEL: 24.4382  ROUGELSUM: 35.6995  GEN_LEN: 8150427","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/llama3.1-8b/Interactive/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","1","False","Tokens/s","fp8","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","llama3.1-8b","llama3.1-8b","Offline","158458.0","ROUGE1: 38.5617  ROUGE2: 16.0263  ROUGEL: 24.4381  ROUGELSUM: 35.6994  GEN_LEN: 8151245","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/llama3.1-8b/Offline/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","0","False","Tokens/s","fp8","None",""
"Dell","available","closed","datacenter","XE9785L_8xMI355X","XE9785L_8xMI355X","llama3.1-8b","llama3.1-8b","Server","148563.0","ROUGE1: 38.5211  ROUGE2: 16.0095  ROUGEL: 24.4208  ROUGELSUM: 35.662  GEN_LEN: 8168331","1","AMD EPYC 9655","2","96","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/Dell/results/XE9785L_8xMI355X/llama3.1-8b/Server/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS","8x AMD Instinct MI355X (gfx950), 288GB HBM3E each","closed","0","v6.1","0","False","Tokens/s","fp8","None",""
"Dell","available","closed","datacenter","Dell XE9785L (8x B300-SXM-270GB, TensorRT)","XE9785L_x86_B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","113101.0","ROUGE1: 44.8017  ROUGE2: 22.3823  ROUGEL: 29.1656  TOKENS_PER_SAMPLE: 272.7","1","AMD EPYC 9965","2","192","NVIDIA B300-SXM-270GB","8","8","./closed/Dell/results/XE9785L_x86_B300-SXM-270GBx8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell","available","closed","datacenter","Dell XE9785L (8x B300-SXM-270GB, TensorRT)","XE9785L_x86_B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","106898.0","ROUGE1: 44.8186  ROUGE2: 22.3916  ROUGEL: 29.1862  TOKENS_PER_SAMPLE: 272.3","1","AMD EPYC 9965","2","192","NVIDIA B300-SXM-270GB","8","8","./closed/Dell/results/XE9785L_x86_B300-SXM-270GBx8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Dell_AMD","available","closed","datacenter","XE7745_8xMI350P_2xEPYC_9455","XE7745_8xMI350P_2xEPYC-9455","dlrm-v3","dlrm-v3","Offline","4837.63","DLRM_NE: 0.8677279311862482  DLRM_ACC: 0.6964196251791978  DLRM_AUC: 0.7862870079033047","1","AMD EPYC 9455","2","48","AMD Instinct MI350P","8","8","./closed/Dell_AMD/results/XE7745_8xMI350P_2xEPYC-9455/dlrm-v3/Offline/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS (kernel 6.8.0-136-generic)","8x AMD Instinct MI350P (gfx950), 144GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Samples/s","int8,bf16","None",""
"Dell_AMD","available","closed","datacenter","XE7745_8xMI350P_2xEPYC_9455","XE7745_8xMI350P_2xEPYC-9455","dlrm-v3","dlrm-v3","Server","4503.53","DLRM_NE: 0.8677277210685596  DLRM_ACC: 0.6964198708391458  DLRM_AUC: 0.7862873761281074","1","AMD EPYC 9455","2","48","AMD Instinct MI350P","8","8","./closed/Dell_AMD/results/XE7745_8xMI350P_2xEPYC-9455/dlrm-v3/Server/performance/run_1","vLLM 0.22.0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 24.04.4 LTS (kernel 6.8.0-136-generic)","8x AMD Instinct MI350P (gfx950), 144GB HBM3E each. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization","closed","0","v6.1","0","False","Queries/s","int8,bf16","None",""
